Date,SPY,QQQ,TLT,GLD,IEF
2016-10-19,0.002667379216313659,-8.483639412104615e-05,0.0008280425323010654,0.0057299655530487215,0.00045184692321065256
2016-10-20,-0.0018671345954558438,-0.0011879486944017525,0.0010530073079941804,-0.0030550965627722526,-0.0009028506746583398
2016-10-21,0.000467656827104701,0.0037381123599584676,0.001502116047498614,0.0007454362173064943,0.0010844521108979155
2016-10-24,0.004252786050400914,0.01201837107373871,-0.0043507043735308,-0.0022345797266349887,-0.0013544228953664694
2016-10-25,-0.003350754083884855,-0.0031777474600324096,0.002637698496863461,0.007548139354159433,-0.0001810088604621285
2016-10-26,-0.0020074173160474773,-0.0067958198834371375,-0.006763135705650791,-0.00559809251948773,-0.002170408614793673
2016-10-27,-0.002667088206763757,-0.00456179864455708,-0.010894622848944602,0.0018213529185828747,-0.0034445662842174096
2016-10-28,-0.0029554307464876306,-0.0062796506279062525,-0.0022179198630349894,0.0047103519110967,0.00018206254610708683
2016-10-31,4.724547529999512e-05,-0.0009394658465615713,0.006132380011319549,0.0029610183001298473,0.0008185191356002708
2016-11-01,-0.007245617201449783,-0.007521957633044196,7.630519888390808e-05,0.006478603409139305,3.676122412077376e-05
2016-11-02,-0.006018448582214897,-0.008009541490099248,0.004351070328275641,0.007414617516698918,0.003002231324277904
2016-11-03,-0.0045771169538613155,-0.00981084407133459,-0.00767600130798507,0.005338107937297831,-0.0006352639189989295
2016-11-04,-0.0011015086757821813,-0.003507033374274826,0.008961133227857188,0.0007240252267182168,0.003086743149370408
2016-11-07,0.02205695127798024,0.02375706137454947,-0.008502315270164984,-0.018007861361529542,-0.004162736798581146
2016-11-08,0.004503807841779173,0.00653194309149896,-0.0040571795123770515,-0.004175211869501427,-0.0035444762760735715
2016-11-09,0.010601935761840986,0.0046111306298981525,-0.04243234657053174,-0.0006576934516286936,-0.01522855597677264
2016-11-10,0.002495988103945912,-0.016149417168009217,-0.014771040834562377,-0.01488974658560116,-0.006019290913420128
2016-11-11,-0.0023054314000102716,0.00043163238280019556,-0.005621568203576177,-0.02212944906788228,-0.002049409701357807
2016-11-14,0.000785636491048125,-0.010103699907858199,-0.005981889440266119,-0.008454294420749409,-0.005787902743549012
2016-11-15,0.007802598055698384,0.013870996269805369,0.004946184024773759,0.00869866618655779,0.0
2016-11-16,-0.0018780228920209918,0.005936803960068016,0.009022902978423453,-0.002988440021410743,0.0009391188667779993
2016-11-17,0.005140471728348528,0.00727080646265077,-0.014714168969076402,-0.005138293152093909,-0.004409094760749355
2016-11-18,-0.0022374599073832213,-0.0037363858255027305,-0.002887961824965757,-0.008780207102896176,-0.0044283490477363685
2016-11-21,0.007551546395967668,0.010398580145604353,0.0024824220316501666,0.0037342622620732957,0.0008516257457187315
2016-11-22,0.001953294771716463,0.003037209793210982,-0.00033020335370814724,-0.00034608855246265335,0.0009459611398181522
2016-11-23,0.0005440937036766957,-0.0040371449989906605,-0.003880545073917663,-0.019819983532816443,-0.003590509922750562
2016-11-25,0.003715668461272248,0.0032089509580226494,0.0014919451049990595,-0.005651208738617575,-0.0008532514260608526
2016-11-28,-0.004695145061914818,-0.0022728701899220605,0.0073663800545828995,0.010567466787642088,0.004554895172689255
2016-11-29,0.001950290051551562,0.0034592502726116248,0.004190015230908006,-0.004657349687858581,0.0010393035203373202
2016-11-30,-0.0023991874969517824,-0.012107019508191708,-0.01620006984542466,-0.013419234467324848,-0.006700301617967197
2016-12-01,-0.003675418388653373,-0.01727656405250011,-0.010558550782796217,-0.0018791864382340373,-0.003814620066034835
2016-12-02,0.0005006195492422982,0.001992047349194115,0.0073273865255436554,0.005379222424209074,0.0044891128486257426
2016-12-05,0.0060090647157262644,0.007778450247989177,-0.001086432255821168,-0.005350441210868029,-0.00038112008022428423
2016-12-06,0.0031672418501833555,0.0024013679655749964,-0.0007536973341639719,-0.0009861987578327902,0.00038126538811966704
2016-12-07,0.013080854975519474,0.012662597358501282,0.008544402996109035,0.003589711251758221,0.0033273344746538314
2016-12-08,0.002448869906560569,0.0017742448606743455,-0.011794603365348322,-0.0023249765892274787,-0.0037910064659294473
2016-12-09,0.006040200868640433,0.00784357180383366,-0.012438865382186193,-0.010486673587394413,-0.005136196796627246
2016-12-12,-0.0011477312311629628,-0.0045186346160212,0.0018726127170953788,0.003804331187865717,0.00019076259021622022
2016-12-13,0.006673966885562654,0.01260901894705313,0.003567628176319726,-0.0033387723118656343,0.0005738315196130994
2016-12-14,-0.008254241106870674,-0.0020753352167723893,-0.01117318578848292,-0.014667226454941784,-0.008311517633891818
2016-12-15,0.004117015081404496,0.0015807194427541749,0.005050446179445167,-0.01369112807217554,-0.0027941887019936607
2016-12-16,-0.001955494942363578,-0.0037070228595000865,-0.0022997337724611766,0.006614558767378709,0.001256189069818614
2016-12-19,0.0021774941491734534,0.004097072191146189,0.010756484347135942,0.004997623978540311,0.004631390685165604
2016-12-20,0.0038573690232379665,0.0038304278806451375,-0.004983305776562474,-0.007367118973593101,-0.0021132116831958925
2016-12-21,-0.00278266111907588,-0.0007466495710963805,0.004413641894990938,0.0005566152526592649,0.0016361800202975285
2016-12-22,-0.001727425259904436,-0.002822701282261808,-0.0017875337549366765,-0.0024107755207141146,-0.000432906666430366
2016-12-23,0.0014640270674772804,0.0006660570001006949,0.002036757969089864,0.0031601819765598727,0.000963242033884093
2016-12-27,0.002481493076262886,0.005158015425405615,-0.003218389981769376,0.005837091185366683,-0.001443149743737826
2016-12-28,-0.00826461851796434,-0.007780137060657832,0.0073081692146523825,0.0027634769574851337,0.0036602529859546262
2016-12-29,-0.00022290613878439558,-0.0014178061447536194,0.0035435885152763635,0.01313614088883086,0.003071857400865019
2016-12-30,-0.0036547813892682246,-0.010274974997610653,0.0015134148742614872,-0.006165566230220687,0.0029662752409393978
2017-01-03,0.007649785925032848,0.008946606490491726,0.004281050537069397,0.00784600497730814,-0.00047753009976803096
2017-01-04,0.005949334914985727,0.0054376381398306695,0.003845468198429458,0.0035303646722089077,0.0011451001859676957
2017-01-05,-0.0007946158660234737,0.005657272451543127,0.01565298987402408,0.015515074970534615,0.006483368817140178
2017-01-06,0.0035778304438520703,0.008770109253490865,-0.009181778630943715,-0.00737255123072611,-0.004546598822295911
2017-01-09,-0.003300755239003972,0.003280714390514028,0.008025922283094733,0.008232645807116912,0.0038063198580891022
2017-01-10,0.0,0.002206823771106148,-0.0006571500743980385,0.0042602588509306205,-0.0004740426638397688
2017-01-11,0.002826004734140408,0.002691783613070875,0.0033680636666495456,0.0030932255360247574,0.0011382783526272533
2017-01-12,-0.0025099484768351665,-0.0015454197154358695,-0.0022100577723068726,0.003612367067042932,0.0005684920740920418
2017-01-13,0.0022954539520128048,0.003421774954414758,-0.004759061964621059,0.0026336178800692167,-0.0021779663179347653
2017-01-17,-0.0035234641133247147,-0.003004054836892034,0.010469579429653209,0.01435950794847174,0.005029038323598023
2017-01-18,0.002209735854679762,0.0020357126514110035,-0.012808409298532664,-0.008459177733679324,-0.007081592242700996
2017-01-19,-0.00370430573545788,-0.0004874727242289989,-0.006858876950246007,-0.0008706024299159898,-0.003802880197737779
2017-01-20,0.0036740469981115798,0.0021952922054200297,-0.001996508746591852,0.0024397178433508415,0.0004777582437098804
2017-01-23,-0.0026021447168808054,0.0008114441132134331,0.010004778559441707,0.006431967354547874,0.005246700705287877
2017-01-24,0.006411586128070468,0.006729017899198109,-0.006851181934146577,-0.004490925540628465,-0.0037962968356789473
2017-01-25,0.00865563659047508,0.01006587454467689,-0.012551444407010282,-0.008241493674922662,-0.004953590695406795
2017-01-26,-0.0010456372615167409,0.0010364330159702284,0.003367183283690567,-0.009272197003353688,0.00134024181649961
2017-01-27,-0.0015695554573421644,0.00191140383525501,0.003607055609406995,0.0020306880028346797,0.0012429886453835248
2017-01-30,-0.00620167042165809,-0.0077901707382705965,-0.0030089520950101756,0.004229477187141839,-0.0002866635594657163
2017-01-31,-8.797501041335476e-05,-0.0020028660580717617,0.006959527229905227,0.01386331327657886,0.0034383839705272035
2017-02-01,0.0003955710716774252,0.006903793453717277,-0.0061834101460465085,-0.0030290445198764004,-0.0019158915834521784
2017-02-02,0.0006587122795331801,-0.0008770815208019034,-0.00041983821099189633,0.005555550404536813,0.0003825417530327613
2017-02-03,0.006893092378855048,0.00287272659082749,-0.00042026751916435234,0.0025034610211955854,0.0007629621732059277
2017-02-06,-0.001787669118331614,0.0011936000057972684,0.006050381263777327,0.013519329475210284,0.004770999864226022
2017-02-07,4.3683555701834464e-05,0.003655630412715105,0.007350502702071271,-0.0020390643159919897,0.0018041475934589268
2017-02-08,0.0013102942513709692,0.0016628269797138717,0.013598521398238805,0.00621491028966048,0.0040759852090317406
2017-02-09,0.005932620236988706,0.003636333248803414,-0.011534565756510018,-0.00761487018603868,-0.005947587999486914
2017-02-10,0.003946415696617578,0.0033081037846629524,-0.0005795741808010124,0.0026430007347089113,-0.0006639785584308111
2017-02-13,0.005442634930136858,0.005652473337715236,-0.0031466118101688423,-0.006802682251218939,-0.0015210397454219482
2017-02-14,0.003995397246207677,0.0033567422942990532,-0.007226978562901776,0.0011129901542927811,-0.003616719265040924
2017-02-15,0.005220235551718799,0.005912977835538236,-0.004602126244820259,0.004447076385095894,-0.001910056036603991
2017-02-16,-0.0008516965918601294,-0.0003093137982193017,0.005464237396608951,0.0053640263872474225,0.004019242875638929
2017-02-17,0.0015766488273929458,0.004332488004090473,0.005935595241452374,-0.0033875467452245678,0.0026692556553953306
2017-02-21,0.005954996234587284,0.004930637134085147,-0.001745258358809676,0.000594830851824435,-0.0004757675370317127
2017-02-22,-0.0008878790056986441,0.00038329752814547646,0.0016654826280642077,0.0013588421410561935,0.00161697693715257
2017-02-23,0.0006773453175592525,-0.0037553625671455926,0.0029916659066653306,0.008735465586520608,0.002659026198605474
2017-02-24,0.001268881085783491,0.0019229122588722003,0.01110488007925814,0.00638973004234078,0.00464034324301088
2017-02-27,0.001562820053977232,0.0012286040701809942,-0.005901036262481174,-0.004845398633643638,-0.0035819233388241223
2017-02-28,-0.002699072618455478,-0.0030668994207376787,0.003709823488116326,0.0009234436519076628,-0.0004732002242151534
2017-03-01,0.013997384438687144,0.010921552507788812,-0.016755903673014494,-0.0014258642418293332,-0.006966488125689563
2017-03-02,-0.006297516581262652,-0.005021493598628801,-0.003599083485402277,-0.01243067157641009,-0.002863120007601694
2017-03-03,0.0006295679084225014,0.0018350492605614388,0.002603831308495952,-0.0005953367386810626,0.0009566864796244356
2017-03-06,-0.0029778563561662086,-0.002213256076353365,-0.004775816432153079,-0.006722839768239397,-0.00019095322514783852
2017-03-07,-0.0029867504700377134,-0.0016830464820764002,-0.003031125851444494,-0.008053482107396648,-0.0014348009385204419
2017-03-08,-0.0018567780606090212,0.0017625206537601468,-0.005404233684435544,-0.0062187012290060295,-0.0033522518098413334
2017-03-09,0.0012682376744981294,0.0007648947517135962,-0.007980812566768303,-0.005127727710842134,-0.0027868857732523677
2017-03-10,0.00350434655511922,0.004203519294542657,0.0035091050131468293,0.002183978311645074,0.0021202915449261006
2017-03-13,0.0005046590349286895,0.0016746541627803424,-0.006311067594495734,0.0001743082536056484,-0.002500706341474923
2017-03-14,-0.0038266172146609323,-0.002431692709469302,0.0048058876315792975,-0.005403478549159679,0.0010600477348798876
2017-03-15,0.008653328068715549,0.006169581742220043,0.012215077800781016,0.018664539100545774,0.008764386144354486
2017-03-16,-0.0019669583702106586,-0.000681490380250227,-0.005063644330731476,0.004129061134912737,-0.002768801554947964
2017-03-17,-0.0017559498582652155,-0.00034889294862960885,0.006276616963114323,0.0022273151662723922,0.0026811774730919335
2017-03-20,-0.0010968342751309645,0.0009111108071200302,0.004298698803524292,0.004444860945005402,0.002387102741935765
2017-03-21,-0.012839806545012489,-0.015173429976911179,0.008308998895553144,0.008765200923941618,0.0033339123969380324
2017-03-22,0.00235357963693561,0.006779079970751667,0.003995918182170044,0.0024464392887426634,0.0018988403128319398
2017-03-23,-0.0010672077415704306,-0.0025248823291456057,-0.001410124889418718,-0.001346492128619703,-0.0010426819018206634
2017-03-24,-0.0007266156164091875,0.002071194743785476,0.0035701350743664317,0.001601099219161961,0.0005692384967785902
2017-03-27,-0.0010260179145888948,0.001607599593338671,0.004549842667713744,0.005636868294673025,0.0024646017225737893
2017-03-28,0.007276863996613425,0.006114690259295674,-0.006669837868523265,-0.004099371444605038,-0.00340428172016205
2017-03-29,0.0009346495387403397,0.004633227481655844,0.0059686925028969995,0.002436163586164053,0.00284736340736913
2017-03-30,0.0031841217700190327,0.0016638700290294572,-0.008076459239313327,-0.007206910225050822,-0.002839278948388091
2017-03-31,-0.0023274066485015066,-0.0006795851969755295,0.0029080901496292277,0.0021102388572973307,0.0019932269849392004
2017-04-03,-0.0017394052141944671,-0.0006044047991947687,0.010086797991538443,0.005306580584065079,0.0049223455140756656
2017-04-04,0.0006375279158015168,0.00158743010026563,-0.005424782714915755,0.002262289701825848,-0.0014157826099103765
2017-04-05,-0.002972683978382462,-0.004075239851383916,0.0030575546701283596,0.0,0.0018906271985152934
2017-04-06,0.002811302188092446,0.0005304664981538032,-0.0014831786975803007,-0.003678334988324705,-0.0006609392471886855
2017-04-07,-0.0010195828566753606,-0.0005301852526393702,-0.004042356891557741,0.0023493772325884343,-0.003020949504630277
2017-04-10,0.0005953950203079206,0.0003792033028995334,0.004638729264497599,0.0,0.0017994544132338142
2017-04-11,-0.001189931171266867,-0.004317787752583735,0.00948311413391445,0.014481863135711759,0.004631892231000467
2017-04-12,-0.004381746857115898,-0.00403223317244239,0.005472976504717453,0.006848701913851674,0.003104145970413752
2017-04-13,-0.0064950292010304,-0.003971823851843581,0.00308703346846273,0.004753334264967268,0.0030014880266027166
2017-04-17,0.008859833714102594,0.0082824887741213,-0.003077533021026424,-0.0029363834815018253,-0.0015895623560346905
2017-04-18,-0.002984141278457142,-0.0015211080747101757,0.013079827005909817,0.004744779460001958,0.005713004517190701
2017-04-19,-0.0018384648036193774,0.0015997017186779594,-0.0054530074886547375,-0.008874746300268521,-0.0026080027303639897
2017-04-20,0.008139116078205166,0.008365457294961631,-0.0038705472804388963,0.0018893922713916211,-0.002241072376669928
2017-04-21,-0.003186977460596374,-0.00022607861501322546,0.0,0.002869780885113693,0.0004686834142277885
2017-04-24,0.010998139057152523,0.012070087975731836,-0.004937044448534156,-0.006785988212145488,-0.0020578469347727335
2017-04-25,0.005818438991550101,0.007229692935837306,-0.012039356902199483,-0.010125150830952667,-0.005155226002959923
2017-04-26,-0.0006289964703838358,-0.001405738504534182,0.005516356142498902,0.0049064144523129904,0.002637931369521951
2017-04-27,0.0008390414363321774,0.006002568517452067,-0.00032757070340594385,-0.003723907331012466,0.0006575234301045008
2017-04-28,-0.0021795306463326947,0.0017680219190003843,0.0022116834543308705,0.0031563855415273068,0.001032802740415395
2017-05-01,0.002520210489501462,0.008897724502074933,-0.008313284429288803,-0.009108209859209682,-0.0021605747773855155
2017-05-02,0.00037731095550364024,0.0016762921472852632,0.005120461326875159,-0.00016709821486060594,0.0020714432937123384
2017-05-03,-0.0012149096869233933,-0.0032008935340651634,0.0006575080657464927,-0.013957360197643709,-0.002067161286328889
2017-05-04,0.0011744124044528181,0.0003645370492022515,-0.0049270051613240495,-0.010086475737808298,-0.002259152412982357
2017-05-05,0.003936881306747075,0.0036481870979354625,0.0009077471962344319,0.0018837333588364036,0.00018840406283371358
2017-05-08,-0.0001667506076435954,0.0021811917200853514,-0.005441214588733256,-0.002222050521183294,-0.002453199315180399
2017-05-09,-0.0009180930526162534,0.0034823111638591087,-8.295885364928424e-05,-0.005995691205500586,-0.0011350649769916732
2017-05-10,0.0017959189341367754,0.0005783320149068683,-0.0011606931336464177,-8.618815999517082e-05,-0.0003789053112286389
2017-05-11,-0.0020427217503304895,-0.0007947029186599064,0.0,0.003964142371969848,0.0007580075555100318
2017-05-12,-0.0016712126309984532,0.0022422414058169693,0.007552775517883692,0.0028326337429587234,0.005111073689165524
2017-05-15,0.005523641805616153,0.003174573807816383,-0.0027179554872733824,0.0026534071191921527,-0.000659305514166264
2017-05-16,-0.0009155743315351073,0.004171046280824875,0.003716920936619017,0.0043537829852127174,0.0013197505079454164
2017-05-17,-0.017744311828067905,-0.025426400363877777,0.014567030221794397,0.018189539837597968,0.007998781138112365
2017-05-18,0.0040288629179392466,0.008745253021222199,0.0011348393411618751,-0.008181011348557088,-0.00027995450939510835
2017-05-19,0.006504272976290526,0.004225850047354651,0.002349967938446884,0.0049659454541624015,-0.0002799438652002495
2017-05-22,0.00507726287336685,0.008415781547848278,-0.002747958004762463,0.004187604636601616,-0.001120890613278136
2017-05-23,0.0022127303136816323,0.0010071588138598209,-0.006727967344477559,-0.006338633249028169,-0.0026182571452365577
2017-05-24,0.002332872908231476,0.004599855388459417,0.005630950998724682,0.003944948993712671,0.002062270410603473
2017-05-25,0.004779550017832257,0.008513193638871819,0.0003241863763994157,-0.0010868426783263718,0.0005617016204593206
2017-05-26,-0.00020695479299692732,0.0017736442633269345,0.0017041788359037913,0.00887175702052101,0.0006541184585702187
2017-05-30,-0.0008688193298471703,0.0008495109508419585,0.0049397304245586415,-0.003318413164433487,0.002523784955664743
2017-05-31,-0.0002481884040723692,-0.00035366245605483737,0.0024980073751843523,0.003995366733579031,0.00046583548674483666
2017-06-01,0.007952204729715806,0.0038925822805950805,0.00010522785962119308,0.0008290372396291268,-0.0005225660212683225
2017-06-02,0.003328313997261745,0.011421360308853545,0.0118397756829407,0.0073724269437449585,0.004388489643480931
2017-06-05,-0.0007370752165846151,-0.00020928795035368708,-0.0062087817283947855,0.0009867835373715828,-0.001672996897291723
2017-06-06,-0.0031969284435733325,-0.00397402204161601,0.005447015948585765,0.011254375087548674,0.0031656176513634726
2017-06-07,0.001850397748980992,0.003919784380050029,-0.004780246291551271,-0.005280272412152454,-0.001856350611052826
2017-06-08,0.0004923393077955751,0.001046166081383193,-0.0026416242641764676,-0.006533241668445489,-0.0015809255581223924
2017-06-09,-0.0015177888759373426,-0.025005216885662818,-0.0015250507404614977,-0.00912454251071615,-0.0009309749344376117
2017-06-12,-0.00020533394521782267,-0.005357868938122401,-0.00032173904274468423,-0.0014932827593217013,-0.00018691877447318817
2017-06-13,0.0048900009592940386,0.008115764578949358,0.00016108141672876997,0.0009970317877492363,0.0003732860356402412
2017-06-14,-0.0012676997212853758,-0.00434584886158651,0.015437071095745658,-0.00547811789275976,0.0052195287524874345
2017-06-15,-0.0019244920194081416,-0.004436471085826343,-0.0015840996909921579,-0.004172926066378535,-0.001761676802752632
2017-06-16,0.00021852530101451606,-0.004339008405290445,0.001982891266119502,0.00016758836001962152,0.0005574869507021241
2017-06-19,0.008324923422237784,0.01672145940149483,-0.001424928871755493,-0.007625239321596311,-0.0027852629688447372
2017-06-20,-0.006743863050094778,-0.007831440185060878,0.008956174355635893,-0.0021109516115493943,0.002513853314447756
2017-06-21,-0.0002469701613693198,0.009902718407407418,0.0020423325090641598,0.0028769363429739236,-9.309487136555106e-05
2017-06-22,-0.00045262485469710345,-0.0002848591005467638,0.0021951323073772233,0.0033749707830614817,0.0009288249528800474
2017-06-23,0.001193896538243644,0.0038380085240508066,-0.0004693106942714742,0.004288615406013774,0.0002787864204512047
2017-06-26,0.0006583104528103956,-0.004672709775172201,0.0037565600718461045,-0.008959220397639522,0.0008343599457771855
2017-06-27,-0.008056212560798803,-0.018138909312131135,-0.010681793165099318,0.0038019343183648413,-0.0049124255344831225
2017-06-28,0.00895026663735865,0.01441741351228698,-0.003309771098358838,0.0007575454013519778,-0.0009309749344376117
2017-06-29,-0.008788757064078556,-0.01735524837872149,-0.008381417021176785,-0.00487806411784153,-0.00372994373088098
2017-06-30,0.0018645056835775442,0.0003637261081235188,-0.0023123932353030785,-0.00253552275635216,-0.0023393524807033828
2017-07-03,0.001695734917698255,-0.010534696990614045,-0.0032194857066738525,-0.016353163532217163,-0.0036729453446230353
2017-07-05,0.002311965593661869,0.009838958348461047,0.0002410099265912624,0.003704025486608087,0.0007543797854538958
2017-07-06,-0.009144536998774822,-0.009016150739608708,-0.008273771109625239,-0.00042907160833882685,-0.0018844830348613284
2017-07-07,0.006484989313749745,0.01078595023813067,-0.005993976407811852,-0.010217244173899132,-0.001605041236405813
2017-07-10,0.00107406138484345,0.006533114145156782,0.0014668058365869818,0.0016481821948142183,0.0013243465420185174
2017-07-11,-0.0007426491027648918,0.002812181700648564,0.0017088883130973453,0.0012990519121256483,0.0013215179362133789
2017-07-12,0.007514782084836247,0.011866225373077688,0.006904275609953103,0.0035460648934033667,0.002923598414801498
2017-07-13,0.0016804487313109018,0.0022035994271285553,-0.006292335340178812,-0.0018098688846157618,-0.001034491326091902
2017-07-14,0.004663922510767193,0.007871599913959804,0.0012182170023344874,0.008202356680584888,0.0014118542976384596
2017-07-17,-0.00012220275738161757,0.0004928944280038206,0.002756202704803812,0.004453235312239068,0.001221893850596123
2017-07-18,0.0005295861078122854,0.006680733645657133,0.00873282770981021,0.006991215691223296,0.0036604941020117465
2017-07-19,0.005414064646521055,0.005868515403552488,0.0004013336159154335,-0.0002539901713813908,0.0
2017-07-20,0.0004450786740333168,0.0013197381567551236,0.002884637278337987,0.001354979930841882,0.00028085042825476414
2017-07-21,-0.0008901886932217717,-0.0004163932998063613,0.0042341332728317305,0.008626558617128355,0.0017764423673016783
2017-07-24,-0.0002431700303880957,0.004580324998441743,-0.0038984215961616053,0.00041921366315400554,-0.0006538832056353083
2017-07-25,0.002430936925775784,-0.002556314667410242,-0.0130189576453551,-0.0032687905257637873,-0.00560354823027065
2017-07-26,4.040432206742217e-05,0.003255226722584492,0.0016181709867610916,0.008072646310579579,0.003194192759895298
2017-07-27,-0.0009294752558421937,-0.006281188922333869,-0.004928471576556959,-0.0007507202198243634,-0.001592055687507421
2017-07-28,-0.0011731240463517256,-0.0008337762113618252,0.005927420122540106,0.00751316068954333,0.0016879221309535897
2017-07-31,-0.0005669001319131839,-0.0042409990168849054,0.001210433547414791,0.0004971211979458712,0.0002805793442879345
2017-08-01,0.0022285899844469714,0.002303780598092553,0.007021286702153073,-0.0008281447132181263,0.0024842944550369506
2017-08-02,0.00048526140353621905,0.0027169862884584006,0.0005614932554789398,-0.002072109381170417,-0.0009354360959418218
2017-08-03,-0.0019398196420110647,-0.0038905522724514974,0.010344312492363228,0.0015780299800982611,0.003463048498845156
2017-08-04,0.0018222223900952184,0.0018133587139590457,-0.008492162215901433,-0.007794965092940864,-0.0027046149561825716
2017-08-07,0.0018589581980539283,0.006334535018246212,0.001120935132098877,-0.0011700742821817434,0.000560603342690591
2017-08-08,-0.002460757535004854,-0.0017290417091705423,-0.003598750746222179,0.0029286123995055924,-0.0008407887020281946
2017-08-09,-4.0501645263701924e-05,-0.0013169443929146318,0.0054569630794796264,0.012097421498902916,0.0012161653572928532
2017-08-10,-0.014115359479473732,-0.02144019014522336,0.008539764313614029,0.007419021877765664,0.003737351765354724
2017-08-11,0.0014768287560955606,0.0075873584270553796,0.00047448937082616993,0.004745944156777204,0.001117313500216266
2017-08-14,0.009913123636440035,0.01287799048539262,-0.005141000324488387,-0.007085289845225606,-0.002417894057428982
2017-08-15,-0.00012157425452785642,0.0006945087924632443,-0.00421358477323952,-0.007709931316675078,-0.0029827421500884244
2017-08-16,0.0017446563117740066,0.0017360783351267894,0.003672497390837748,0.007356582616572016,0.0018699018556613822
2017-08-17,-0.015591171118223945,-0.020446496790921365,0.007477349139309419,0.00508734802014188,0.0035461382322621304
2017-08-18,-0.0015628575952627566,-0.0007075145419547235,-0.0002364071375542398,-0.0015511047050799087,0.00018567280181147616
2017-08-21,0.0007826519712090807,-0.0012743820106768666,0.002447783949828475,0.0037612352656932746,0.0006505282487017094
2017-08-22,0.010456858250140533,0.01524313348123707,-0.0038602450992414328,-0.00448031151993189,-0.0019507568793850627
2017-08-23,-0.0035853394545385386,-0.0035614511958552697,0.006801719887540525,0.003764005301683193,0.003444085513752526
2017-08-24,-0.002330482966201086,-0.0029441900397765286,-0.0036924060856983187,-0.003097719565419932,-0.001576936422195252
2017-08-25,0.0023359268038276593,-0.002108292659507849,0.0038636800319180598,0.003679752595251218,0.0016722826817332503
2017-08-28,4.109272685370868e-05,0.003099463160257665,-0.0006283993034501556,0.015887278895027057,0.0009276220619285347
2017-08-29,0.0011447920095417619,0.003932169116686035,0.003222045548560093,-0.0021654043401579948,0.0023161583399511354
2017-08-30,0.004737389233175016,0.01175041637874119,-0.00031307680090031376,-0.00048221796718150856,-0.0008316059032172918
2017-08-31,0.006016187969083431,0.010715669592560095,0.0029779968059429063,0.011740101940391323,0.0015731724089114163
2017-09-01,0.0014141778045198006,-0.001368004352107044,-0.00764942115388112,0.0019074699121892635,-0.0029423578970295683
2017-09-05,-0.007182124231994491,-0.00897244268588393,0.01585826786281741,0.011105834943620163,0.006959957357828062
2017-09-06,0.0034138661848572838,0.0030409729860698675,-0.006135632596015017,-0.005099651110527015,-0.002395973325517331
2017-09-07,-0.00012153952729176964,0.00234265271796108,0.01023658579560549,0.010409331674411826,0.004341302031672267
2017-09-08,-0.0011747635020271652,-0.008661776165907353,-0.002165505342743068,-0.0012487602904230899,-0.0007356043945890844
2017-09-11,0.010666176546688444,0.011511222218306472,-0.011938351331451713,-0.01390950036975469,-0.005707202523430377
2017-09-12,0.0033705024361547764,0.0023993401148940663,-0.0052564116197925115,0.0029320477853171933,-0.002406579768587269
2017-09-13,0.0004798225705242576,0.001367485113628275,-0.003943573739140338,-0.007506297144185381,-0.0020412626859978023
